rank,package_name,version,declared_license,root_classification,total_dependencies,is_tainted,conflicting_copyleft_deps_count,conflicts_summary
5539,orchestra/translation,v6.0.0,MIT,PERMISSIVE,12,NO,0,
5540,spryker/storage-database,1.2.3,proprietary,PERMISSIVE,39,NO,0,
5541,spryker/category-image-storage,1.9.0,proprietary,PERMISSIVE,49,NO,0,
5542,auth0/php-jwt,3.3.4,BSD-3-Clause,PERMISSIVE,0,NO,0,
5543,maantje/xhprof-buggregator-laravel,v0.8.0,MIT,PERMISSIVE,9,NO,0,
5544,spryker/cms-block-gui-extension,1.0.0,proprietary,PERMISSIVE,0,NO,0,
5545,spryker/customer-note,1.2.0,proprietary,PERMISSIVE,65,NO,0,
5546,spryker/file-manager-storage,2.7.0,proprietary,PERMISSIVE,57,NO,0,
5547,spryker/discount-promotion,4.16.0,proprietary,PERMISSIVE,86,NO,0,
5548,endroid/qrcode,6.1.3,MIT,PERMISSIVE,2,NO,0,
5549,mdmsoft/yii2-admin,3.2,BSD-3-Clause,PERMISSIVE,20,YES,1,ezyang/htmlpurifier (LGPL-2.1-or-later)
5550,siftscience/sift-php,4.8.0,MIT,PERMISSIVE,0,NO,0,
5551,spryker/product-set,1.9.0,proprietary,PERMISSIVE,72,NO,0,
5552,umpirsky/language-list,v1.1,MIT,PERMISSIVE,0,NO,0,
5553,paytrail/paytrail-php-sdk,2.8.1,MIT,PERMISSIVE,0,NO,0,
5554,spryker/product-set-storage,1.15.0,proprietary,PERMISSIVE,53,NO,0,
5555,spryker/content,2.6.0,proprietary,PERMISSIVE,46,NO,0,
5556,getkirby/cms,5.5.3,Unspecified,PERMISSIVE,17,YES,1,phpmailer/phpmailer (LGPL-2.1-only)
5557,spryker/cms-page-search,2.11.0,proprietary,PERMISSIVE,63,NO,0,
5558,cycle/migrations,v4.3.0,MIT,PERMISSIVE,15,NO,0,
5559,devio/pipedrive,2.17.0,MIT,PERMISSIVE,26,NO,0,
5560,spryker/price-product-volume-gui,3.5.0,proprietary,PERMISSIVE,67,NO,0,
5561,spryker/cms-block-storage,2.7.0,proprietary,PERMISSIVE,55,NO,0,
5562,payrix/payrix-php,v2.0.2,Apache-2.0,PERMISSIVE,0,NO,0,
5563,spryker/catalog-search-rest-api,2.15.1,proprietary,PERMISSIVE,96,NO,0,
5564,spryker/sales-order-threshold-extension,1.0.0,proprietary,PERMISSIVE,0,NO,0,
5565,spryker/stock-gui,3.1.0,proprietary,PERMISSIVE,46,NO,0,
5566,spryker/cms-block-gui,2.16.1,proprietary,PERMISSIVE,40,NO,0,
5567,spryker/sales-order-threshold-gui-extension,1.1.0,proprietary,PERMISSIVE,0,NO,0,
5568,mhujer/breadcrumbs-bundle,1.5.10,MIT,PERMISSIVE,27,NO,0,
5569,socialiteproviders/snapchat,4.1.0,MIT,PERMISSIVE,17,NO,0,
5570,jakoch/phantomjs-installer,3.0.3,MIT,PERMISSIVE,0,NO,0,
5571,spryker/cms-gui-extension,1.0.0,proprietary,PERMISSIVE,0,NO,0,
5572,spryker/product-discount-connector-extension,1.0.0,proprietary,PERMISSIVE,0,NO,0,
5573,spryker/product-resource-alias-storage,1.6.0,proprietary,PERMISSIVE,52,NO,0,
5574,slowprog/composer-copy-file,0.3.3,MIT,PERMISSIVE,0,NO,0,
5575,creocoder/yii2-flysystem,1.2.0,Unspecified,PERMISSIVE,11,YES,1,ezyang/htmlpurifier (LGPL-2.1-or-later)
5576,pear/pear,v1.10.18,BSD-2-Clause,PERMISSIVE,6,YES,1,pear/structures_graph (LGPL-3.0-or-later)
5577,spryker/sales-order-threshold-data-import,0.1.5,proprietary,PERMISSIVE,79,NO,0,
5578,spryker/cms-storage,2.11.0,proprietary,PERMISSIVE,58,NO,0,
5579,spryker/cms-block-storage-extension,1.0.0,proprietary,PERMISSIVE,0,NO,0,
5580,spryker/storage-database-extension,1.0.0,proprietary,PERMISSIVE,0,NO,0,
5581,codewithkyrian/jinja-php,2.1.0,MIT,PERMISSIVE,0,NO,0,
5582,rindow/rindow-math-matrix,2.1.2,BSD-3-Clause,PERMISSIVE,1,NO,0,
5583,spryker/price-data-feed,0.2.4,proprietary,PERMISSIVE,60,NO,0,
5584,spryker/product-option,8.25.1,proprietary,PERMISSIVE,104,NO,0,
5585,pantheon-systems/quicksilver-pushback,2.1.1,MIT,PERMISSIVE,1,NO,0,
5586,printnode/printnode-php,2.1.0,Unspecified,PERMISSIVE,0,NO,0,
5587,henck/rtf-to-html,1.3,MIT,PERMISSIVE,0,NO,0,
5588,fuel/core,1.9.0,MIT,PERMISSIVE,8,NO,0,
5589,spryker/cms-gui,5.19.1,proprietary,PERMISSIVE,53,NO,0,
5590,laminas/laminas-cache-storage-deprecated-factory,1.3.0,BSD-3-Clause,PERMISSIVE,10,NO,0,
5591,spryker/sales-oms,0.1.5,proprietary,PERMISSIVE,72,NO,0,
5592,shetabit/visitor,v5.0.0,MIT,PERMISSIVE,46,NO,0,
5593,pear/spreadsheet_excel_writer,v0.9.11,LGPL-2.1-or-later,WEAK_COPYLEFT,4,NO,0,
5594,spryker/cms-block-product-connector,1.8.0,proprietary,PERMISSIVE,62,NO,0,
5595,codeception/yii-bridge,unknown,Unspecified,PERMISSIVE,0,NO,0,
5596,brainbits/phpstan-rules,4.0.0,MIT,PERMISSIVE,3,NO,0,
5597,danielme85/laravel-log-to-db,v5.0.0,MIT,PERMISSIVE,19,NO,0,
5598,spryker/customer-note-gui,1.4.0,proprietary,PERMISSIVE,38,NO,0,
5599,spryker/sales-payment,1.14.0,proprietary,PERMISSIVE,63,NO,0,
5600,spryker/nopayment,4.3.0,proprietary,PERMISSIVE,84,NO,0,
5601,spryker-shop/catalog-page,1.37.0,proprietary,PERMISSIVE,67,NO,0,
5602,joomla/test,4.0.1,GPL-2.0-or-later,STRONG_COPYLEFT,0,NO,0,
5603,servo/fluidxml,2.0.0,BSD-2-Clause,PERMISSIVE,0,NO,0,
5604,spryker/stock-data-import,1.2.2,MIT,PERMISSIVE,48,NO,0,
5605,codezero/laravel-unique-translation,4.3.1,MIT,PERMISSIVE,0,NO,0,
5606,spryker/product-abstract-data-feed,0.2.7,proprietary,PERMISSIVE,58,NO,0,
5607,spryker/oms-discount-connector,3.0.6,proprietary,PERMISSIVE,68,NO,0,
5608,spryker/category-data-feed,0.2.4,proprietary,PERMISSIVE,31,NO,0,
5609,goaop/framework,3.1.1,MIT,PERMISSIVE,5,NO,0,
5610,canvural/larastan-strict-rules,3.0.4,MIT,PERMISSIVE,35,NO,0,
5611,spryker/cms-block-category-connector,2.12.0,proprietary,PERMISSIVE,56,NO,0,
5612,wp-cli/ability-command,v1.0.2,MIT,PERMISSIVE,5,NO,0,
5613,2captcha/2captcha,v1.2.5,MIT,PERMISSIVE,0,NO,0,
5614,community-engineering/language-nl_nl,0.0.67,"OSL-3.0, AFL-3.0",STRONG_COPYLEFT,1,NO,0,
5615,gapple/structured-fields,v2.3.3,"MIT, GPL-2.0-or-later",PERMISSIVE,0,NO,0,
5616,spryker/content-storage,2.8.0,proprietary,PERMISSIVE,54,NO,0,
5617,spryker-shop/storage-router-extension,1.1.0,proprietary,PERMISSIVE,0,NO,0,
5618,nzo/url-encryptor-bundle,v6.5.0,MIT,PERMISSIVE,23,NO,0,
5619,edfi/descriptors,v7.3,unlicense,PERMISSIVE,8,NO,0,
5620,edfi/resources,v7.3,unlicense,PERMISSIVE,8,NO,0,
5621,spryker-shop/error-page,1.12.0,proprietary,PERMISSIVE,76,NO,0,
5622,zetacomponents/system-information,1.1.2,Apache-2.0,PERMISSIVE,1,NO,0,
5623,ibexa/admin-ui-assets,v5.0.10,Unspecified,PERMISSIVE,0,NO,0,
5624,lemonblast/cbor4php,1.0.0,MIT,PERMISSIVE,0,NO,0,
5625,spryker/payment-gui,2.1.0,proprietary,PERMISSIVE,57,NO,0,
5626,spryker/cart-code,1.4.0,proprietary,PERMISSIVE,58,NO,0,
5627,spryker-shop/shop-router-extension,1.0.0,proprietary,PERMISSIVE,0,NO,0,
5628,joshtronic/php-loremipsum,3.0.0,GPL-3.0-only,STRONG_COPYLEFT,0,NO,0,
5629,spryker-shop/checkout-page,3.43.0,proprietary,PERMISSIVE,127,NO,0,
5630,socialiteproviders/authelia,4.0.0,MIT,PERMISSIVE,17,NO,0,
5631,wp-media/monolog,3.0.0,MIT,PERMISSIVE,1,NO,0,
5632,authy/php,3.0.5,Unspecified,PERMISSIVE,0,NO,0,
5633,pxlrbt/filament-spotlight,v2.1.1,MIT,PERMISSIVE,33,NO,0,
5634,keepsuit/laravel-temporal,2.3.2,MIT,PERMISSIVE,49,NO,0,
5635,lunarphp/core,1.5.0,Unspecified,PERMISSIVE,98,NO,0,
5636,pocketmine/log,0.4.0,LGPL-3.0,STRONG_COPYLEFT,0,NO,0,
5637,yiisoft/yii2-mongodb,3.0.4,BSD-3-Clause,PERMISSIVE,8,YES,1,ezyang/htmlpurifier (LGPL-2.1-or-later)
5638,wyrihaximus/json-utilities,1.4.0,MIT,PERMISSIVE,0,NO,0,
5639,wp-cli/block-command,v1.0.3,MIT,PERMISSIVE,5,NO,0,
5640,spryker/sales-invoice,1.5.0,proprietary,PERMISSIVE,95,NO,0,
5641,elazar/flystream,1.4.0,MIT,PERMISSIVE,5,NO,0,
5642,wyrihaximus/css-compress,2.3.0,MIT,PERMISSIVE,8,YES,1,websharks/css-minifier (GPL-3.0+)
5643,appsero/client,v2.0.6,MIT,PERMISSIVE,0,NO,0,
5644,spryker-shop/currency-widget,1.7.0,proprietary,PERMISSIVE,47,NO,0,
5645,spryker/content-storage-extension,1.1.0,proprietary,PERMISSIVE,0,NO,0,
5646,spryker/availability-data-feed,0.1.7,proprietary,PERMISSIVE,58,NO,0,
5647,spryker-shop/product-detail-page,3.33.0,proprietary,PERMISSIVE,61,NO,0,
5648,nuvoleweb/drupal-behat,1.3.0,GPL-2.0+,STRONG_COPYLEFT,29,NO,4,drupal/drupal-extension (GPL-2.0-or-later); drupal/drupal-driver (GPL-2.0-or-later); drupal/core-utility (GPL-2.0-or-later); webflo/drupal-finder (GPL-2.0-or-later)
5649,spryker/payment-data-import,1.0.1,MIT,PERMISSIVE,61,NO,0,
5650,spryker/content-gui,3.1.1,proprietary,PERMISSIVE,52,NO,0,
5651,spryker-shop/money-widget,1.8.0,proprietary,PERMISSIVE,26,NO,0,
5652,imelgrat/google-time-zone,1.5.1,MIT,PERMISSIVE,0,NO,0,
5653,koriym/hal,1.1.0,MIT,PERMISSIVE,1,NO,0,
5654,malico/laravel-nanoid,1.4.2,MIT,PERMISSIVE,32,NO,0,
5655,yiisoft/yii2-twig,2.5.1,BSD-3-Clause,PERMISSIVE,12,YES,1,ezyang/htmlpurifier (LGPL-2.1-or-later)
5656,spryker/cms-slot-block,1.2.1,proprietary,PERMISSIVE,42,NO,0,
5657,jonnx/datadog-client,2.0.1,MIT,PERMISSIVE,0,NO,0,
5658,spryker/sales-data-export,0.2.2,proprietary,PERMISSIVE,86,NO,0,
5659,spryker/sales-invoice-extension,1.0.0,proprietary,PERMISSIVE,0,NO,0,
5660,tuupola/slim-jwt-auth,3.8.0,MIT,PERMISSIVE,8,NO,0,
5661,henzeb/enumhancer,v3.2.1,AGPL-3.0-only,STRONG_COPYLEFT,0,NO,0,
5662,spryker/content-gui-extension,1.1.0,proprietary,PERMISSIVE,0,NO,0,
5663,gioni06/gpt3-tokenizer,v1.2.0,Apache-2.0,PERMISSIVE,0,NO,0,
5664,spryker-shop/cms-block-widget,2.5.0,proprietary,PERMISSIVE,54,NO,0,
5665,sonata-project/seo-bundle,3.9.0,MIT,PERMISSIVE,42,NO,0,
5666,spryker/cms-slot-extension,1.0.0,proprietary,PERMISSIVE,0,NO,0,
5667,icewind/streams,v0.7.8,MIT,PERMISSIVE,0,NO,0,
5668,spryker/cms-slot,1.1.0,proprietary,PERMISSIVE,28,NO,0,
5669,joomla/console,4.0.0,GPL-2.0-or-later,STRONG_COPYLEFT,21,NO,5,joomla/application (GPL-2.0-or-later); joomla/event (GPL-2.0-or-later); joomla/registry (GPL-2.0-or-later); joomla/utilities (GPL-2.0-or-later); joomla/string (GPL-2.0-or-later)
5670,spryker/cms-slot-block-extension,1.0.0,proprietary,PERMISSIVE,0,NO,0,
5671,spryker/glue-backend-api-application,1.8.0,proprietary,PERMISSIVE,63,NO,0,
5672,spryker/authorization,1.6.0,proprietary,PERMISSIVE,28,NO,0,
5673,spryker/state-machine,2.26.0,proprietary,PERMISSIVE,30,NO,0,
5674,magento-ecg/coding-standard,4.5.4,MIT,PERMISSIVE,0,NO,0,
5675,spryker/navigation,2.10.1,proprietary,PERMISSIVE,60,NO,0,
5676,multisafepay/magento2-core,3.20.0,OSL-3.0,STRONG_COPYLEFT,16,NO,1,multisafepay/php-sdk (OSL-3.0)
5677,spryker-shop/tabs-widget-extension,1.0.0,proprietary,PERMISSIVE,0,NO,0,
5678,spryker/search-elasticsearch-gui,2.1.0,proprietary,PERMISSIVE,40,NO,0,
5679,spryker/security-oauth-user,1.7.0,proprietary,PERMISSIVE,37,NO,0,
5680,spryker/cms-block-product-storage,1.6.0,proprietary,PERMISSIVE,61,NO,0,
5681,spryker/cms-slot-block-storage,1.4.0,proprietary,PERMISSIVE,56,NO,0,
5682,spryker/product-option-extension,1.1.0,proprietary,PERMISSIVE,0,NO,0,
5683,danielbachhuber/wp-cli-reset-post-date-command,unknown,Unspecified,PERMISSIVE,0,NO,0,
5684,graphp/algorithms,v0.8.2,MIT,PERMISSIVE,1,NO,0,
5685,wyrihaximus/js-compress,6.2.0,MIT,PERMISSIVE,7,NO,0,
5686,spryker-shop/cart-page,3.62.0,proprietary,PERMISSIVE,94,NO,0,
5687,spryker/glue-json-api-convention-extension,1.0.0,proprietary,PERMISSIVE,1,NO,0,
5688,spryker/cms-slot-storage,1.3.0,proprietary,PERMISSIVE,53,NO,0,
5689,topthink/think-view,v2.0.5,Apache-2.0,PERMISSIVE,2,NO,0,
5690,graham-campbell/throttle,v11.0.0,MIT,PERMISSIVE,37,NO,0,
5691,automattic/jetpack-ip,v0.6.0,GPL-2.0-or-later,STRONG_COPYLEFT,0,NO,0,
5692,spryker/glue-json-api-convention,1.5.0,proprietary,PERMISSIVE,32,NO,0,
5693,tencentcloud/tencentcloud-sdk-php,3.0.1659,Apache-2.0,PERMISSIVE,8,NO,0,
5694,tornevall/tornelib-php-netcurl,6.1.10,Apache-2.0,PERMISSIVE,6,NO,0,
5695,spryker/security-oauth-user-extension,1.1.0,proprietary,PERMISSIVE,0,NO,0,
5696,bl4ckbon3/strsim,1.0.0,MIT,PERMISSIVE,0,NO,0,
5697,spryker/product-option-gui-extension,1.0.0,proprietary,PERMISSIVE,0,NO,0,
5698,jejik/mt940,0.6.3,MIT,PERMISSIVE,0,NO,0,
5699,tijsverkoyen/convert-to-junit-xml,v1.11.0,MIT,PERMISSIVE,10,NO,0,
5700,roots/acorn-prettify,v1.0.5,MIT,PERMISSIVE,0,NO,0,
5701,alexkart/curl-builder,1.1.0,MIT,PERMISSIVE,1,NO,0,
5702,spryker/authentication,1.2.1,proprietary,PERMISSIVE,28,NO,0,
5703,tencentcloud/common,3.0.1658,Apache-2.0,PERMISSIVE,8,NO,0,
5704,tcg/voyager,v1.8.0,MIT,PERMISSIVE,46,NO,0,
5705,omnipay/sagepay,4.1.2,MIT,PERMISSIVE,11,NO,0,
5706,spryker/content-product,1.1.0,proprietary,PERMISSIVE,30,NO,0,
5707,tornevall/tornelib-php-utils,6.1.21,Apache-2.0,PERMISSIVE,2,NO,0,
5708,spryker/content-banner,2.2.0,proprietary,PERMISSIVE,30,NO,0,
5709,spryker-shop/cart-page-extension,1.4.0,proprietary,PERMISSIVE,24,NO,0,
5710,magepal/magento2-gmailsmtpapp,3.0.6,proprietary,PERMISSIVE,16,NO,0,
5711,spryker-shop/error-page-extension,1.0.0,proprietary,PERMISSIVE,51,NO,0,
5712,spryker-shop/product-widget,1.7.0,proprietary,PERMISSIVE,29,NO,0,
5713,ibexa/cron,v5.0.10,(GPL-2.0-only or proprietary),STRONG_COPYLEFT,75,NO,2,ibexa/core ((GPL-2.0-only or proprietary)); ibexa/doctrine-schema ((GPL-2.0-only or proprietary))
5714,yiisoft/error-handler,4.3.2,BSD-3-Clause,PERMISSIVE,11,NO,0,
5715,tornevall/tornelib-php-version,6.1.0,Apache-2.0,PERMISSIVE,1,NO,0,
5716,tornevall/tornelib-php-flags,6.1.5,Apache-2.0,PERMISSIVE,1,NO,0,
5717,tornevall/tornelib-php-errorhandler,6.1.21,Apache-2.0,PERMISSIVE,0,NO,0,
5718,tornevall/tornelib-php-io,6.1.8,Apache-2.0,PERMISSIVE,3,NO,0,
5719,tornevall/tornelib-php-crypto,6.1.5,Apache-2.0,PERMISSIVE,4,NO,0,
5720,spryker-shop/product-category-widget,1.10.0,proprietary,PERMISSIVE,54,NO,0,
5721,codemix/yii2-localeurls,1.8.1,MIT,PERMISSIVE,8,YES,1,ezyang/htmlpurifier (LGPL-2.1-or-later)
5722,tetranz/select2entity-bundle,v3.1.0,MIT,PERMISSIVE,39,NO,0,
5723,spryker/navigation-storage,1.14.0,proprietary,PERMISSIVE,59,NO,0,
5724,typo3/cms-recordlist,v11.5.41,GPL-2.0-or-later,STRONG_COPYLEFT,68,NO,5,typo3/cms-core (GPL-2.0-or-later); enshrined/svg-sanitize (GPL-2.0-or-later); typo3/cms-cli (GPL-2.0-or-later); typo3/cms-composer-installers (GPL-2.0-or-later); typo3fluid/fluid (LGPL-3.0-or-later)
5725,padraic/phar-updater,v1.0.6,BSD-3-Clause,PERMISSIVE,2,NO,0,
5726,multisafepay/magento2-frontend,3.1.0,OSL-3.0,STRONG_COPYLEFT,21,NO,3,multisafepay/magento2-core (OSL-3.0); multisafepay/php-sdk (OSL-3.0); multisafepay/magento2-adminhtml (OSL-3.0)
5727,multisafepay/magento2-adminhtml,1.39.0,OSL-3.0,STRONG_COPYLEFT,20,NO,2,multisafepay/magento2-core (OSL-3.0); multisafepay/php-sdk (OSL-3.0)
5728,glpi-project/inventory_format,1.2.4,MIT,PERMISSIVE,6,NO,0,
5729,mathieuviossat/arraytotexttable,v1.0.11,MIT,PERMISSIVE,5,NO,0,
5730,enqueue/simple-client,0.10.27,MIT,PERMISSIVE,15,NO,0,
5731,spryker/authentication-extension,1.0.0,proprietary,PERMISSIVE,0,NO,0,
5732,spryker/cms-slot-block-gui-extension,1.0.0,proprietary,PERMISSIVE,0,NO,0,
5733,spatie/laravel-littlegatekeeper,2.0.6,MIT,PERMISSIVE,14,NO,0,
5734,pocketmine/callback-validator,1.0.4,MIT,PERMISSIVE,0,NO,0,
5735,spryker-shop/product-image-widget,1.1.0,proprietary,PERMISSIVE,29,NO,0,
5736,zendframework/zend-di,3.1.2,BSD-3-Clause,PERMISSIVE,3,NO,0,
5737,bursteri/socialstream,v7.0.0,MIT,PERMISSIVE,28,NO,0,
5738,spryker/cms-slot-block-category-gui,1.3.0,proprietary,PERMISSIVE,48,NO,0,
5739,spryker/cms-slot-data-import,0.7.0,MIT,PERMISSIVE,40,NO,0,
5740,oxid-esales/oxideshop-unified-namespace-generator,v5.3.1,Unspecified,PERMISSIVE,6,NO,0,
5741,alizharb/filament-activity-log,v2.0.0,MIT,PERMISSIVE,43,NO,0,
5742,spryker-shop/cms-search-page,1.6.0,proprietary,PERMISSIVE,61,NO,0,
5743,socialiteproviders/slack,5.2.0,MIT,PERMISSIVE,17,NO,0,
5744,reinink/remember-query-strings,v0.1.2,MIT,PERMISSIVE,0,NO,0,
5745,padraic/humbug_get_contents,1.1.2,BSD-3-Clause,PERMISSIVE,1,NO,0,
5746,symfony/ux-map,v3.4.0,MIT,PERMISSIVE,17,NO,0,
5747,spryker/content-product-gui,1.6.0,proprietary,PERMISSIVE,88,NO,0,
5748,oskarstark/trimmed-non-empty-string,1.11.2,MIT,PERMISSIVE,6,NO,0,
5749,altek/accountant,v5.0.0,MIT,PERMISSIVE,24,NO,0,
5750,spryker-shop/product-search-widget,3.9.0,proprietary,PERMISSIVE,44,NO,0,
5751,yiisoft/session,3.0.2,BSD-3-Clause,PERMISSIVE,9,NO,0,
5752,enqueue/dbal,0.10.27,MIT,PERMISSIVE,10,NO,0,
5753,paragonie/sodium_compat_ext_sodium,v1.0.0,ISC,PERMISSIVE,1,NO,0,
5754,socialiteproviders/amazon,4.1.0,MIT,PERMISSIVE,17,NO,0,
5755,yiisoft/log,2.2.1,BSD-3-Clause,PERMISSIVE,4,NO,0,
5756,spryker/cms-block-category-storage,1.7.0,proprietary,PERMISSIVE,56,NO,0,
5757,oxid-esales/oxideshop-doctrine-migration-wrapper,v5.5.0,Unspecified,PERMISSIVE,18,NO,0,
5758,oxid-esales/oxideshop-composer-plugin,v7.4.0,Unspecified,PERMISSIVE,0,NO,0,
5759,spryker/content-product-data-import,0.3.5,proprietary,PERMISSIVE,55,NO,0,
5760,spryker/util-csv,1.2.0,proprietary,PERMISSIVE,27,NO,0,
5761,spryker-shop/price-widget,1.5.0,proprietary,PERMISSIVE,40,NO,0,
5762,spryker-shop/home-page,1.3.0,proprietary,PERMISSIVE,37,NO,0,
5763,async-aws/cloud-watch-logs,2.10.0,MIT,PERMISSIVE,7,NO,0,
5764,spryker-shop/cms-page,1.9.0,proprietary,PERMISSIVE,92,NO,0,
5765,spryker/content-banner-gui,2.2.3,proprietary,PERMISSIVE,48,NO,0,
5766,spryker-shop/checkout-widget,1.5.0,proprietary,PERMISSIVE,72,NO,0,
5767,spryker-shop/category-widget,1.6.0,proprietary,PERMISSIVE,52,NO,0,
5768,spryker/navigation-gui,3.2.0,proprietary,PERMISSIVE,50,NO,0,
5769,spryker-shop/cart-note-widget,1.7.0,proprietary,PERMISSIVE,77,NO,0,
5770,pocketmine/snooze,0.5.0,LGPL-3.0,STRONG_COPYLEFT,0,NO,0,
5771,oxid-esales/oxideshop-db-views-generator,v2.2.0,Unspecified,PERMISSIVE,0,NO,0,
